STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,22.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Dominican Republic,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECU,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,13.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ecuador,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,8.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Egypt, Arab Rep.",Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,16.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,El Salvador,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EST,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,0.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Estonia,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,15.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Eswatini,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,21.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ethiopia,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,6.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Fiji,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CIV,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,9.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Côte d’Ivoire,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HRV,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,1.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Croatia,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CZE,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,0.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Czechia,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DNK,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,1.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Denmark,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,23.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Dominican Republic,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECU,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,11.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ecuador,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,15.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,El Salvador,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EST,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,1.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Estonia,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,18.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Eswatini,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,19.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ethiopia,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,8.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Fiji,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,3.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Finland,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,2.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,France,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,25.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Gambia, The",Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,7.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Georgia,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,2.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Finland,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,1.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,France,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,7.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Georgia,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DEU,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,1.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Germany,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,5.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ghana,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRC,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,2.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Greece,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AZE,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,0.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Azerbaijan,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEN,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,10.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Benin,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRY,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,6.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Paraguay,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PER,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,14.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Peru,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PHL,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,2.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Philippines,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,POL,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,0.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Poland,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRT,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,3.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Portugal,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ROU,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,7.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Romania,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RUS,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,0.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Russian Federation,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WSM,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,4.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Samoa,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,POL,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2020,0.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Poland,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRT,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2020,3.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Portugal,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ROU,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2020,3.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Romania,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RUS,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2020,0.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Russian Federation,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WSM,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2020,3.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Samoa,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,STP,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2020,14.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,São Tomé and Príncipe,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2020,5.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,10.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Mauritius,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEX,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,3.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Mexico,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,5.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Moldova,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNG,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,0.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Mongolia,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNE,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,2.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Montenegro,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MMR,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,6.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Myanmar,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAM,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,31.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Namibia,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NRU,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,9.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Nauru,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NPL,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2022,13.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Nepal,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2020,2.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Maldives,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2020,2.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Mali,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,WB_WDI_SN_ITK_SVFI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2020,1.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Malta,Prevalence of severe food insecurity in the population (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
